season,week,gameday,away_team,home_team,away_score,home_score,away_spread_line,home_spread_line,pred_prob_home_cover,pred_home_covers,recommended_pick,home_off_epa_last_n,away_off_epa_last_n,home_def_epa_allowed_last_n,away_def_epa_allowed_last_n,home_pace_plays_last_n,away_pace_plays_last_n,home_ats_rate_last_n,away_ats_rate_last_n,home_point_diff_last_n,away_point_diff_last_n,home_score_for_last_n,away_score_for_last_n,home_score_against_last_n,away_score_against_last_n,home_rest,away_rest,total_line,pred_prob_total_over,pred_total_over,ou_pick,actual_home_covers,actual_result,was_correct,home_cover_margin,actual_total_over,was_correct_ou,pick_probability
2026,1,2026-09-13,TB,CIN,,,3.5,-3.5,0.42515655925594964,0,TB to cover (+3.5),0.08178308727968085,0.004944232169463418,0.04682140408574336,0.08446927586005186,65.2,64.0,0.6,0.0,3.2,-1.8,26.8,20.2,23.6,22.0,7,7,51.5,0.5160607385391226,1,Over 51.5,,,,,,,0.5748434407440504
2026,2,2026-09-20,CAR,ATL,,,1.5,-1.5,0.4325122590667539,0,CAR to cover (+1.5),0.034504129069530945,-0.12636247535834563,-0.04178219892731124,0.04346754917013243,62.25,53.0,0.75,0.75,3.25,-4.75,25.25,19.5,22.0,24.25,7,7,44.5,0.5048789222211961,1,Over 44.5,,,,,,,0.5674877409332462
2026,3,2026-09-27,KC,MIA,,,-7.5,7.5,0.43781538493405486,0,KC to cover (-7.5),-0.09796715749884942,-0.3267229426550275,0.25571011086208956,-0.11634814408536402,54.666666666666664,48.666666666666664,0.3333333333333333,0.3333333333333333,-16.333333333333332,-8.666666666666666,17.0,11.333333333333334,33.333333333333336,20.0,7,7,44.5,0.5454387869798296,1,Over 44.5,,,,,,,0.5621846150659451
2026,1,2026-09-13,BAL,IND,,,-3.5,3.5,0.43827235741137577,0,BAL to cover (-3.5),-0.12036414244387036,0.1663126451027869,0.08792414509333454,0.06794254253314379,59.4,57.0,0.4,0.4,-10.8,6.0,21.8,27.0,32.6,21.0,7,7,48.5,0.5260278796219664,1,Over 48.5,,,,,,,0.5617276425886242
2026,2,2026-09-20,CLE,TB,,,5.5,-5.5,0.43920846992452356,0,CLE to cover (+5.5),0.0507673612272302,-0.2302461127332554,0.10103857689991881,-0.051208320543453374,62.75,55.25,0.0,0.75,-1.25,-5.5,20.25,14.0,21.5,19.5,7,7,42.5,0.3947672454271669,0,Under 42.5,,,,,,,0.5607915300754764
2026,1,2026-09-13,ARI,LAC,,,11.5,-11.5,0.5569633507928426,1,LAC to cover (-11.5),-0.09636391917472362,-0.012649858273583725,-0.08472022209988313,0.26325152896035126,61.2,57.6,0.4,0.0,-2.6,-19.0,14.4,18.0,17.0,37.0,7,7,46.5,0.570304779290527,1,Over 46.5,,,,,,,0.5569633507928426
2026,2,2026-09-20,WAS,DAL,,,4.5,-4.5,0.4445143653278165,0,WAS to cover (+4.5),0.05715180419139002,0.012211679520673716,0.25095956559177246,0.10495195940117563,66.25,51.75,0.0,0.75,-8.75,-0.75,22.5,23.5,31.25,24.25,7,7,51.5,0.34648136327151136,0,Under 51.5,,,,,,,0.5554856346721835
2026,1,2026-09-13,ATL,PIT,,,3.0,-3.0,0.44576200510051095,0,ATL to cover (+3.0),-0.05100003634751271,-0.0435997878183569,0.010881515694868471,-0.003062983654279977,64.8,62.2,0.6,0.6,-2.2,-3.0,19.0,22.0,21.2,25.0,7,7,41.5,0.44457840528831427,0,Under 41.5,,,,,,,0.5542379948994891
2026,2,2026-09-20,JAX,DEN,,,2.5,-2.5,0.44788173638194484,0,JAX to cover (+2.5),-0.0917549298836786,0.08495849751743104,-0.16679100523264567,-0.08590411649695395,62.5,61.25,0.75,0.75,5.75,12.75,19.75,30.5,14.0,17.75,6,7,43.5,0.4265677424252759,0,Under 43.5,,,,,,,0.5521182636180552
2026,1,2026-09-13,WAS,PHI,,,4.5,-4.5,0.44925029067791983,0,WAS to cover (+4.5),0.054435687783877126,-0.07665679551031591,-0.11538284704813798,0.14583759316630168,63.6,51.2,0.6,0.6,6.4,-6.8,21.8,18.8,15.4,25.6,7,7,47.5,0.5144675726560489,1,Over 47.5,,,,,,,0.5507497093220801
2026,2,2026-09-20,MIN,CHI,,,3.5,-3.5,0.5458324887970574,1,CHI to cover (-3.5),0.10313730770587635,-0.037653732408731176,0.17131963370202458,-0.26510649005980186,69.0,55.25,0.5,1.0,-1.5,9.25,25.5,22.25,27.0,13.0,7,7,45.5,0.5662848184282019,1,Over 45.5,,,,,,,0.5458324887970574
2026,2,2026-09-21,NYG,LA,,,8.5,-8.5,0.45482670106606543,0,NYG to cover (+8.5),0.17691313044922463,0.003777006638014096,0.031156833596061258,-0.099645261588102,68.0,61.25,0.25,0.5,4.75,7.5,29.5,25.5,24.75,18.0,11,8,48.5,0.4638558541722035,0,Under 48.5,,,,,,,0.5451732989339346
2026,3,2026-09-27,NYJ,DET,,,9.5,-9.5,0.5441334470436214,1,DET to cover (-9.5),-0.07268631251488795,-0.27020886194336496,-0.028329972005608203,0.27881028495718496,68.0,57.666666666666664,0.3333333333333333,0.0,-5.0,-27.333333333333332,17.666666666666668,8.0,22.666666666666668,35.333333333333336,10,7,45.5,0.5870498110793043,1,Over 45.5,,,,,,,0.5441334470436214
2026,2,2026-09-20,LV,LAC,,,8.5,-8.5,0.45610893600915303,0,LV to cover (+8.5),-0.1091645318602066,-0.28940110868174457,-0.07947322456545325,-0.035382260168260515,61.25,52.5,0.25,0.5,-4.0,-13.75,14.0,11.25,18.0,25.0,7,7,42.5,0.46991701283623594,0,Under 42.5,,,,,,,0.543891063990847
